subject	article	doi	in_article
Biochemistry	PLoS_One-5-6-2894048	10.1371/journal.pone.0011363	4	
Biochemistry	PLoS_One-5-10-2964307	10.1371/journal.pone.0013625	3	
Biochemistry	PLoS_ONE_2007_Feb_7_2(2)_e190	10.1371/journal.pone.0000190	2	
Biochemistry	PLoS_ONE-4-4-2662409	10.1371/journal.pone.0005110	6	
Biochemistry	PLoS_One-5-11-2989924	10.1371/journal.pone.0014084	10	
Biochemistry	PLoS_One-5-9-2939891	10.1371/journal.pone.0012654	4	
Biochemistry	PLoS_One_2011_Jul_19_6(7)_e22016	10.1371/journal.pone.0022016	6	
Biochemistry	PLoS_One_2011_Mar_7_6(3)_e16788	10.1371/journal.pone.0016788	6	
Biochemistry	PLoS_One-5-3-2845621	10.1371/journal.pone.0009886	5	
Biochemistry	PLoS_One_2009_Nov_26_4(11)_e7700	10.1371/journal.pone.0007700	3	
Biochemistry	PLoS_One_2010_Nov_30_5(11)_e14127	10.1371/journal.pone.0014127	4	
Biochemistry	PLoS_One-5-11-2982845	10.1371/journal.pone.0015477	3	
Biochemistry	PLoS_ONE_2008_Dec_15_3(12)_e3936	10.1371/journal.pone.0003936	5	
Biochemistry	PLoS_One-4-7-2706993	10.1371/journal.pone.0006296	8	
Biochemistry	PLoS_ONE-1-1-1762375	17183697	9	
Biochemistry	PLoS_One-5-5-2877709	10.1371/journal.pone.0010857	5	
Biochemistry	PLoS_One_2010_Jun_22_5(6)_e11257	10.1371/journal.pone.0011257	6	
Biochemistry	PLoS_One-5-6-2882367	10.1371/journal.pone.0011014	3	
Biochemistry	PLoS_One_2011_Mar_23_6(3)_e18027	10.1371/journal.pone.0018027	6	
Biochemistry	PLoS_One-4-10-2743286	10.1371/journal.pone.0007112	6	
Biochemistry	PLoS_One-5-12-3002965	10.1371/journal.pone.0015285	5	
Biochemistry	PLoS_One_2011_Jun_27_6(6)_e21226	10.1371/journal.pone.0021226	8	
Biochemistry	PLoS_ONE_2009_Mar_5_4(3)_e4674	10.1371/journal.pone.0004674	3	
Biochemistry	PLoS_One_2011_Mar_15_6(3)_e17754	10.1371/journal.pone.0017754	7	
Biochemistry	PLoS_One_2010_Aug_26_5(8)_e12283	10.1371/journal.pone.0012283	5	
Biochemistry	PLoS_ONE-4-5-2673035	10.1371/journal.pone.0005325	5	
Biochemistry	PLoS_One_2010_Mar_25_5(3)_e9833	10.1371/journal.pone.0009833	1	
Biochemistry	PLoS_One-5-8-2924402	10.1371/journal.pone.0012312	5	
Biochemistry	PLoS_One_2011_Jun_23_6(6)_e21413	10.1371/journal.pone.0021413	9	
Biochemistry	PLoS_One-4-7-2708924	10.1371/journal.pone.0006293	8	
Biochemistry	PLoS_One_2010_Sep_3_5(9)_e12563	10.1371/journal.pone.0012563	4	
Biochemistry	PLoS_One_2011_Feb_9_6(2)_e16658	10.1371/journal.pone.0016658	6	
Biochemistry	PLoS_One_2011_Apr_29_6(4)_e19448	10.1371/journal.pone.0019448	3	
Biochemistry	PLoS_One-5-7-2896389	10.1371/journal.pone.0011438	4	
Biochemistry	PLoS_One_2010_Nov_1_5(11)_e13781	10.1371/journal.pone.0013781	5	
Biochemistry	PLoS_ONE-4-3-2658885	10.1371/journal.pone.0004989	5	
Biochemistry	PLoS_One_2011_May_18_6(5)_e19977	10.1371/journal.pone.0019977	2	
Biochemistry	PLoS_One_2010_Nov_29_5(11)_e15455	10.1371/journal.pone.0015455	3	
Biochemistry	PLoS_ONE-3-4-2276859	10.1371/journal.pone.0001956	5	
Biochemistry	PLoS_One_2011_Jun_24_6(6)_e21390	10.1371/journal.pone.0021390	8	
Biochemistry	PLoS_One-5-9-2946928	10.1371/journal.pone.0013058	8	
Biochemistry	PLoS_One_2011_May_26_6(5)_e20374	10.1371/journal.pone.0020374	7	
Biochemistry	PLoS_One_2010_Feb_25_5(2)_e9383	10.1371/journal.pone.0009383	5	
Biochemistry	PLoS_One-5-11-2976769	10.1371/journal.pone.0015388	5	
Biochemistry	PLoS_One_2010_Sep_14_5(9)_e12736	10.1371/journal.pone.0012736	9	
Biochemistry	PLoS_One_2011_Apr_27_6(4)_e19258	10.1371/journal.pone.0019258	5	
Biochemistry	PLoS_One_2011_Jul_1_6(7)_e21678	10.1371/journal.pone.0021678	4	
Biochemistry	PLoS_One_2011_Jun_22_6(6)_e19845	10.1371/journal.pone.0019845	2	
Biochemistry	PLoS_ONE-4-5-2680037	10.1371/journal.pone.0005589	4	
Biochemistry	PLoS_ONE_2007_May_23_2(5)_e456	10.1371/journal.pone.0000456	2	
Biochemistry	PLoS_One_2011_May_19_6(5)_e19856	10.1371/journal.pone.0019856	2	
Biochemistry	PLoS_One_2011_May_24_6(5)_e19834	10.1371/journal.pone.0019834	7	
Biochemistry	PLoS_One_2010_Mar_23_5(3)_e9806	10.1371/journal.pone.0009806	3	
Biochemistry	PLoS_One_2011_Jun_27_6(6)_e21582	10.1371/journal.pone.0021582	6	
Biochemistry	PLoS_One-4-8-2726630	10.1371/journal.pone.0006613	5	
Biochemistry	PLoS_One_2009_Aug_12_4(8)_e6618	10.1371/journal.pone.0006618	6	
Biochemistry	PLoS_One_2011_May_27_6(5)_e20359	10.1371/journal.pone.0020359	6	
Biochemistry	PLoS_One_2011_Aug_22_6(8)_e23513	10.1371/journal.pone.0023513	5	
Biochemistry	PLoS_One_2011_Jan_31_6(1)_e16706	10.1371/journal.pone.0016706	8	
Biochemistry	PLoS_One_2011_Feb_22_6(2)_e17312	10.1371/journal.pone.0017312	3	
Biochemistry	PLoS_ONE-3-7-2447174	10.1371/journal.pone.0002746	4	
Biochemistry	PLoS_One_2011_Apr_29_6(4)_e18857	10.1371/journal.pone.0018857	5	
Biochemistry	PLoS_One_2011_Aug_10_6(8)_e22446	10.1371/journal.pone.0022446	10	
Biochemistry	PLoS_One-5-1-2816638	10.1371/journal.pone.0008855	4	
Biochemistry	PLoS_One-5-5-2862709	10.1371/journal.pone.0010432	4	
Biochemistry	PLoS_One_2011_Jul_6_6(7)_e21880	10.1371/journal.pone.0021880	3	
Biochemistry	PLoS_ONE_2009_May_8_4(5)_e5432	10.1371/journal.pone.0005432	6	
Biochemistry	PLoS_One-4-8-2719874	10.1371/journal.pone.0006608	6	
Biochemistry	PLoS_One-5-6-2883552	10.1371/journal.pone.0011042	2	
Biochemistry	PLoS_ONE-2-7-1913554	10.1371/journal.pone.0000628	3	
Biochemistry	PLoS_One_2010_Nov_15_5(11)_e13999	10.1371/journal.pone.0013999	2	
Biochemistry	PLoS_One-4-9-2746281	10.1371/journal.pone.0007258	5	
Biochemistry	PLoS_One_2009_Nov_25_4(11)_e8028	10.1371/journal.pone.0008028	7	
Biochemistry	PLoS_One-5-2-2823779	10.1371/journal.pone.0009301	4	
Biochemistry	PLoS_ONE-4-4-2664966	10.1371/journal.pone.0005229	7	
Biochemistry	PLoS_ONE_2008_Aug_29_3(8)_e3085	10.1371/journal.pone.0003085	7	
Biochemistry	PLoS_ONE_2008_Jun_4_3(6)_e2314	10.1371/journal.pone.0002314	4	
Biochemistry	PLoS_One_2010_Jun_8_5(6)_e10982	10.1371/journal.pone.0010982	5	
Biochemistry	PLoS_One_2010_Jun_17_5(6)_e11169	10.1371/journal.pone.0011169	5	
Biochemistry	PLoS_One-5-10-2953497	10.1371/journal.pone.0013262	5	
Biochemistry	PLoS_One_2010_May_7_5(5)_e10504	10.1371/journal.pone.0010504	6	
Biochemistry	PLoS_One_2011_Apr_28_6(4)_e19023	10.1371/journal.pone.0019023	3	
Biochemistry	PLoS_One_2011_Feb_24_6(2)_e17048	10.1371/journal.pone.0017048	3	
Biochemistry	PLoS_One_2011_Mar_31_6(3)_e17986	10.1371/journal.pone.0017986	7	
Biochemistry	PLoS_One_2011_Mar_23_6(3)_e18096	10.1371/journal.pone.0018096	0	
Biochemistry	PLoS_One_2011_Jun_15_6(6)_e21181	10.1371/journal.pone.0021181	2	
Biochemistry	PLoS_One-5-12-3001887	10.1371/journal.pone.0015668	3	
Biochemistry	PLoS_One-6-1-3017539	10.1371/journal.pone.0015610	4	
Biochemistry	PLoS_One-5-9-2939893	10.1371/journal.pone.0012765	3	
Biochemistry	PLoS_ONE_2006_Dec_27_1(1)_e119	10.1371/journal.pone.0000119	4	
Biochemistry	PLoS_ONE-2-12-2117345	18074035	4	
Biochemistry	PLoS_One_2011_Jul_19_6(7)_e22427	10.1371/journal.pone.0022427	7	
Biochemistry	PLoS_One_2009_Aug_11_4(8)_e6588	10.1371/journal.pone.0006588	5	
Biochemistry	PLoS_One_2009_Aug_10_4(8)_e6567	10.1371/journal.pone.0006567	7	
Biochemistry	PLoS_ONE_2008_Jul_9_3(7)_e2630	10.1371/journal.pone.0002630	5	
Biochemistry	PLoS_One_2011_Jun_22_6(6)_e21405	10.1371/journal.pone.0021405	6	
Biochemistry	PLoS_ONE-3-6-2396520	10.1371/journal.pone.0002371	9	
Biochemistry	PLoS_One_2011_Jun_1_6(6)_e20616	10.1371/journal.pone.0020616	5	
Biochemistry	PLoS_One_2011_Feb_9_6(2)_e16879	10.1371/journal.pone.0016879	7	
Biochemistry	PLoS_One_2010_Dec_30_5(12)_e15819	10.1371/journal.pone.0015819	3	
Biochemistry	PLoS_One-5-2-2821916	10.1371/journal.pone.0009226	3	
Biochemistry	PLoS_One_2011_Jan_12_6(1)_e16032	10.1371/journal.pone.0016032	3	
Biochemistry	PLoS_One_2011_Jun_2_6(6)_e20549	10.1371/journal.pone.0020549	5	
Biochemistry	PLoS_One_2011_Jun_24_6(6)_e20161	10.1371/journal.pone.0020161	3	
Biochemistry	PLoS_One_2010_Nov_3_5(11)_e13826	10.1371/journal.pone.0013826	11	
Biochemistry	PLoS_One_2010_Jan_13_5(1)_e8654	10.1371/journal.pone.0008654	5	
Biochemistry	PLoS_One-5-8-2928299	10.1371/journal.pone.0012409	4	
Biochemistry	PLoS_One_2011_Jul_25_6(7)_e22428	10.1371/journal.pone.0022428	6	
Biochemistry	PLoS_One-4-12-2788426	10.1371/journal.pone.0008302	9	
Biochemistry	PLoS_One_2009_Oct_23_4(10)_e7585	10.1371/journal.pone.0007585	2	
Biochemistry	PLoS_One-4-10-2750754	10.1371/journal.pone.0007332	4	
Biochemistry	PLoS_One_2010_Sep_23_5(9)_e12893	10.1371/journal.pone.0012893	5	
Biochemistry	PLoS_One_2011_Aug_24_6(8)_e23636	10.1371/journal.pone.0023636	2	
Biochemistry	PLoS_One-5-11-2994781	10.1371/journal.pone.0014165	4	
Biochemistry	PLoS_One_2011_Jun_8_6(6)_e20975	10.1371/journal.pone.0020975	2	
Biochemistry	PLoS_One-5-12-3006428	10.1371/journal.pone.0015218	8	
Biochemistry	PLoS_One_2011_Feb_14_6(2)_e14674	10.1371/journal.pone.0014674	5	
Biochemistry	PLoS_One_2011_Apr_29_6(4)_e18287	10.1371/journal.pone.0018287	7	
Biochemistry	PLoS_One_2010_Mar_10_5(3)_e9618	10.1371/journal.pone.0009618	4	
Biochemistry	PLoS_One_2011_Aug_1_6(8)_e22436	10.1371/journal.pone.0022436	7	
Biochemistry	PLoS_One_2010_Aug_5_5(8)_e11991	10.1371/journal.pone.0011991	2	
Biochemistry	PLoS_One_2011_Feb_8_6(2)_e16869	10.1371/journal.pone.0016869	6	
Biochemistry	PLoS_One_2010_May_19_5(5)_e10727	10.1371/journal.pone.0010727	5	
Biochemistry	PLoS_One_2011_Jun_16_6(6)_e21199	10.1371/journal.pone.0021199	9	
Biochemistry	PLoS_One_2011_Aug_24_6(8)_e23485	10.1371/journal.pone.0023485	5	
Biochemistry	PLoS_One_2011_Aug_10_6(8)_e23209	10.1371/journal.pone.0023209	5	
Biochemistry	PLoS_One_2010_Aug_2_5(8)_e11941	10.1371/journal.pone.0011941	5	
Biochemistry	PLoS_One_2011_Aug_25_6(8)_e24044	10.1371/journal.pone.0024044	2	
Biochemistry	PLoS_One-5-11-2980498	10.1371/journal.pone.0015485	1	
Biochemistry	PLoS_One_2010_Jan_13_5(1)_e8680	10.1371/journal.pone.0008680	2	
Biochemistry	PLoS_One_2011_Jul_8_6(7)_e22095	10.1371/journal.pone.0022095	6	
Biochemistry	PLoS_One_2011_Jul_1_6(7)_e21499	10.1371/journal.pone.0021499	2	
Biochemistry	PLoS_One_2011_Jul_15_6(7)_e21845	10.1371/journal.pone.0021845	3	
Biochemistry	PLoS_One_2011_Aug_15_6(8)_e23237	10.1371/journal.pone.0023237	6	
Biochemistry	PLoS_One_2011_Feb_24_6(2)_e16969	10.1371/journal.pone.0016969	6	
Biochemistry	PLoS_One_2010_Feb_23_5(2)_e9391	10.1371/journal.pone.0009391	6	
Biochemistry	PLoS_One_2011_Jul_25_6(7)_e22146	10.1371/journal.pone.0022146	4	
Biochemistry	PLoS_One_2010_Dec_31_5(12)_e15968	10.1371/journal.pone.0015968	6	
Biochemistry	PLoS_One_2011_Jun_10_6(6)_e21130	10.1371/journal.pone.0021130	4	
Biochemistry	PLoS_One_2011_May_4_6(5)_e19387	10.1371/journal.pone.0019387	1	
Biochemistry	PLoS_One_2011_May_4_6(5)_e19243	10.1371/journal.pone.0019243	4	
Biochemistry	PLoS_One_2011_Mar_1_6(3)_e17427	10.1371/journal.pone.0017427	4	
Biochemistry	PLoS_ONE-2-7-1899231	10.1371/journal.pone.0000595	7	
Biochemistry	PLoS_One_2010_May_25_5(5)_e10810	10.1371/journal.pone.0010810	4	
Biochemistry	PLoS_One-5-4-2858662	10.1371/journal.pone.0010303	4	
Biochemistry	PLoS_One_2011_Aug_10_6(8)_e23512	10.1371/journal.pone.0023512	4	
Biochemistry	PLoS_One_2010_Feb_9_5(2)_e9113	10.1371/journal.pone.0009113	3	
Biochemistry	PLoS_One_2011_Mar_3_6(3)_e17579	10.1371/journal.pone.0017579	2	
Biochemistry	PLoS_One_2011_Apr_11_6(4)_e18594	10.1371/journal.pone.0018594	4	
Biochemistry	PLoS_One-5-12-3006429	10.1371/journal.pone.0015049	8	
Biochemistry	PLoS_One_2011_Feb_9_6(2)_e16985	10.1371/journal.pone.0016985	3	
Biochemistry	PLoS_One_2011_May_3_6(5)_e19129	10.1371/journal.pone.0019129	9	
Biochemistry	PLoS_One_2011_Aug_22_6(8)_e23692	10.1371/journal.pone.0023692	4	
Biochemistry	PLoS_ONE_2009_Apr_14_4(4)_e5193	10.1371/journal.pone.0005193	3	
Biochemistry	PLoS_One_2011_May_23_6(5)_e19790	10.1371/journal.pone.0019790	6	
Biochemistry	PLoS_One_2011_Aug_15_6(8)_e23385	10.1371/journal.pone.0023385	2	
Biochemistry	PLoS_ONE_2009_May_20_4(5)_e5624	10.1371/journal.pone.0005624	6	
Biochemistry	PLoS_One-4-12-2791418	10.1371/journal.pone.0008279	5	
Biochemistry	PLoS_One_2011_Jan_26_6(1)_e16304	10.1371/journal.pone.0016304	4	
Biochemistry	PLoS_ONE-3-5-2387071	10.1371/journal.pone.0002364	3	
Biochemistry	PLoS_One_2010_Jul_19_5(7)_e11647	10.1371/journal.pone.0011647	3	
Biochemistry	PLoS_ONE-3-4-2295260	10.1371/journal.pone.0002013	4	
Biochemistry	PLoS_ONE_2009_Feb_26_4(2)_e4608	10.1371/journal.pone.0004608	6	
Biochemistry	PLoS_One_2009_Dec_9_4(12)_e8181	10.1371/journal.pone.0008181	6	
Biochemistry	PLoS_One_2011_Apr_27_6(4)_e19302	10.1371/journal.pone.0019302	8	
Biochemistry	PLoS_One_2011_May_24_6(5)_e20352	10.1371/journal.pone.0020352	5	
Biochemistry	PLoS_One-5-2-2821921	10.1371/journal.pone.0009224	5	
Biochemistry	PLoS_One-4-12-2791212	10.1371/journal.pone.0008335	2	
Biochemistry	PLoS_One_2010_Feb_23_5(2)_e9202	10.1371/journal.pone.0009202	7	
Biochemistry	PLoS_ONE_2008_May_21_3(5)_e2237	10.1371/journal.pone.0002237	7	
Biochemistry	PLoS_One_2011_Apr_19_6(4)_e18958	10.1371/journal.pone.0018958	3	
Biochemistry	PLoS_One_2011_Jul_21_6(7)_e22079	10.1371/journal.pone.0022079	5	
Biochemistry	PLoS_One_2011_Jan_20_6(1)_e16039	10.1371/journal.pone.0016039	7	
Biochemistry	PLoS_One_2011_Feb_14_6(2)_e16611	10.1371/journal.pone.0016611	2	
Biochemistry	PLoS_ONE-4-5-2680586	10.1371/journal.pone.0005593	4	
Biochemistry	PLoS_ONE-4-5-2673025	10.1371/journal.pone.0005430	4	
Biochemistry	PLoS_One_2011_Jan_10_6(1)_e15624	10.1371/journal.pone.0015624	3	
Biochemistry	PLoS_ONE-4-3-2654064	10.1371/journal.pone.0004881	5	
Biochemistry	PLoS_One_2011_Apr_21_6(4)_e19250	10.1371/journal.pone.0019250	5	
Biochemistry	PLoS_ONE_2007_Jul_11_2(7)_e598	10.1371/journal.pone.0000598	4	
Biochemistry	PLoS_ONE_2009_Mar_24_4(3)_e4950	10.1371/journal.pone.0004950	5	
Biochemistry	PLoS_One-5-11-2978096	10.1371/journal.pone.0013928	9	
Biochemistry	PLoS_ONE-3-6-2429975	10.1371/journal.pone.0002515	8	
Biochemistry	PLoS_One_2011_Jan_31_6(1)_e15771	10.1371/journal.pone.0015771	3	
Biochemistry	PLoS_One_2011_Jun_1_6(6)_e20442	10.1371/journal.pone.0020442	2	
Biochemistry	PLoS_One_2011_Feb_10_6(2)_e17051	10.1371/journal.pone.0017051	3	
Biochemistry	PLoS_One_2011_Aug_17_6(8)_e23627	10.1371/journal.pone.0023627	6	
Biochemistry	PLoS_One_2011_Aug_5_6(8)_e23133	10.1371/journal.pone.0023133	3	
Biochemistry	PLoS_One_2009_Oct_12_4(10)_e7338	10.1371/journal.pone.0007338	2	
Biochemistry	PLoS_One_2011_Feb_16_6(2)_e17263	10.1371/journal.pone.0017263	4	
Biochemistry	PLoS_ONE_2009_Feb_18_4(2)_e4493	10.1371/journal.pone.0004493	8	
Biochemistry	PLoS_ONE-4-4-2662410	10.1371/journal.pone.0005044	4	
Biochemistry	PLoS_One_2011_Aug_26_6(8)_e24040	10.1371/journal.pone.0024040	7	
Biochemistry	PLoS_One_2011_Mar_1_6(3)_e17403	10.1371/journal.pone.0017403	10	
Biochemistry	PLoS_One_2009_Jul_1_4(7)_e6100	10.1371/journal.pone.0006100	9	
Biochemistry	PLoS_One_2011_May_24_6(5)_e19670	10.1371/journal.pone.0019670	3	
Biochemistry	PLoS_One-4-8-2722024	10.1371/journal.pone.0006647	3	
Biochemistry	PLoS_ONE_2009_May_8_4(5)_e5492	10.1371/journal.pone.0005492	6	
Biochemistry	PLoS_One_2010_Sep_15_5(9)_e12761	10.1371/journal.pone.0012761	9	
Biochemistry	PLoS_One_2011_Jan_31_6(1)_e16624	10.1371/journal.pone.0016624	6	
Biochemistry	PLoS_One_2011_Jul_27_6(7)_e22582	10.1371/journal.pone.0022582	4	
Biochemistry	PLoS_One_2011_Feb_28_6(2)_e17283	10.1371/journal.pone.0017283	5	
Biochemistry	PLoS_ONE_2008_Oct_24_3(10)_e3524	10.1371/journal.pone.0003524	10	
Biochemistry	PLoS_One_2011_Jun_30_6(6)_e21500	10.1371/journal.pone.0021500	10	
Biochemistry	PLoS_One_2011_Apr_22_6(4)_e17887	10.1371/journal.pone.0017887	5	
Biochemistry	PLoS_One_2010_Feb_5_5(2)_e9037	10.1371/journal.pone.0009037	5	
Biochemistry	PLoS_One_2011_Aug_2_6(8)_e22970	10.1371/journal.pone.0022970	6	
Biochemistry	PLoS_One-5-9-2932714	10.1371/journal.pone.0012529	4	
Biochemistry	PLoS_One_2011_Jul_11_6(7)_e21977	10.1371/journal.pone.0021977	3	
Biochemistry	PLoS_One_2011_Jan_31_6(1)_e16547	10.1371/journal.pone.0016547	7	
Biochemistry	PLoS_One_2011_Jun_17_6(6)_e21001	10.1371/journal.pone.0021001	6	
Biochemistry	PLoS_One_2011_Jan_20_6(1)_e16020	10.1371/journal.pone.0016020	4	
Biochemistry	PLoS_One_2009_Jul_29_4(7)_e6413	10.1371/journal.pone.0006413	5	
Biochemistry	PLoS_One_2010_Feb_24_5(2)_e9406	10.1371/journal.pone.0009406	7	
Biochemistry	PLoS_One-5-2-2813866	10.1371/journal.pone.0008996	6	
Biochemistry	PLoS_One_2011_Apr_28_6(4)_e19225	10.1371/journal.pone.0019225	6	
Biochemistry	PLoS_One_2011_May_25_6(5)_e20020	10.1371/journal.pone.0020020	2	
Biochemistry	PLoS_One-5-11-2972716	10.1371/journal.pone.0015428	5	
Biochemistry	PLoS_One_2011_Jul_6_6(7)_e20897	10.1371/journal.pone.0020897	7	
Biochemistry	PLoS_One_2010_Dec_23_5(12)_e15367	10.1371/journal.pone.0015367	4	
Biochemistry	PLoS_One_2011_Apr_27_6(4)_e18942	10.1371/journal.pone.0018942	4	
Biochemistry	PLoS_One_2011_Jul_26_6(7)_e22347	10.1371/journal.pone.0022347	7	
Biochemistry	PLoS_ONE_2007_Dec_26_2(12)_e1364	10.1371/journal.pone.0001364	7	
Biochemistry	PLoS_ONE-4-3-2646144	10.1371/journal.pone.0004666	3	
Biochemistry	PLoS_One_2011_May_11_6(5)_e19710	10.1371/journal.pone.0019710	1	
Biochemistry	PLoS_ONE_2008_Nov_27_3(11)_e3821	10.1371/journal.pone.0003821	2	
Biochemistry	PLoS_ONE_2008_Sep_15_3(9)_e3208	10.1371/journal.pone.0003208	4	
Biochemistry	PLoS_One_2010_Mar_9_5(3)_e9558	10.1371/journal.pone.0009558	5	
Biochemistry	PLoS_One_2009_Sep_24_4(9)_e7148	10.1371/journal.pone.0007148	5	
Biochemistry	PLoS_One_2011_Jun_8_6(6)_e20381	10.1371/journal.pone.0020381	5	
Biochemistry	PLoS_One-4-11-2773113	10.1371/journal.pone.0007816	3	
Biochemistry	PLoS_One_2011_Feb_9_6(2)_e16714	10.1371/journal.pone.0016714	4	
Biochemistry	PLoS_ONE_2008_May_21_3(5)_e2239	10.1371/journal.pone.0002239	4	
Biochemistry	PLoS_One-5-3-2840025	10.1371/journal.pone.0009725	4	
Biochemistry	PLoS_ONE_2008_Nov_6_3(11)_e3658	10.1371/journal.pone.0003658	5	
Biochemistry	PLoS_One_2009_Oct_12_4(10)_e7375	10.1371/journal.pone.0007375	6	
Biochemistry	PLoS_One_2010_Dec_9_5(12)_e15133	10.1371/journal.pone.0015133	4	
Biochemistry	PLoS_ONE_2008_Mar_12_3(3)_e1782	10.1371/journal.pone.0001782	5	
Biochemistry	PLoS_One_2010_Dec_3_5(12)_e14227	10.1371/journal.pone.0014227	4	
Biochemistry	PLoS_ONE-2-7-1920558	10.1371/journal.pone.0000652	7	
Biochemistry	PLoS_ONE-3-7-2442193	10.1371/journal.pone.0002686	4	
Biochemistry	PLoS_ONE_2008_Mar_26_3(3)_e1861	10.1371/journal.pone.0001861	4	
Biochemistry	PLoS_One_2010_Dec_14_5(12)_e15315	10.1371/journal.pone.0015315	6	
Biochemistry	PLoS_One_2010_Jun_23_5(6)_e11195	10.1371/journal.pone.0011195	3	
Biochemistry	PLoS_One_2011_Feb_23_6(2)_e17057	10.1371/journal.pone.0017057	5	
Biochemistry	PLoS_One_2010_Sep_24_5(9)_e12971	10.1371/journal.pone.0012971	3	
Biochemistry	PLoS_ONE-3-10-2570615	10.1371/journal.pone.0003588	6	
Biochemistry	PLoS_One_2011_Jun_28_6(6)_e21442	10.1371/journal.pone.0021442	6	
Biochemistry	PLoS_One-5-1-2799528	10.1371/journal.pone.0008640	5	
Biochemistry	PLoS_One_2011_Feb_2_6(2)_e16605	10.1371/journal.pone.0016605	3	
Biochemistry	PLoS_One_2011_Jun_9_6(6)_e20884	10.1371/journal.pone.0020884	6	
Biochemistry	PLoS_ONE_2008_Jan_9_3(1)_e1413	10.1371/journal.pone.0001413	7	
Biochemistry	PLoS_One_2011_May_24_6(5)_e19828	10.1371/journal.pone.0019828	3	
Biochemistry	PLoS_One-5-6-2894866	10.1371/journal.pone.0011394	6	
Biochemistry	PLoS_One_2011_Jun_10_6(6)_e20479	10.1371/journal.pone.0020479	4	
Biochemistry	PLoS_One_2011_Apr_7_6(4)_e18665	10.1371/journal.pone.0018665	3	
Biochemistry	PLoS_ONE-3-5-2377097	10.1371/journal.pone.0002137	3	
Biochemistry	PLoS_One_2010_Nov_18_5(11)_e14050	10.1371/journal.pone.0014050	7	
Biochemistry	PLoS_One_2010_Nov_30_5(11)_e15056	10.1371/journal.pone.0015056	6	
Biochemistry	PLoS_One_2009_Jul_22_4(7)_e6330	10.1371/journal.pone.0006330	4	
Biochemistry	PLoS_One-4-11-2777353	10.1371/journal.pone.0007529	7	
Biochemistry	PLoS_One_2011_Aug_4_6(8)_e22098	10.1371/journal.pone.0022098	5	
Biochemistry	PLoS_ONE-4-5-2677626	10.1371/journal.pone.0005453	5	
Biochemistry	PLoS_One_2011_May_25_6(5)_e19915	10.1371/journal.pone.0019915	6	
Biochemistry	PLoS_ONE-3-1-2204051	10.1371/journal.pone.0001496	3	
Biochemistry	PLoS_One_2011_Jun_10_6(6)_e20943	10.1371/journal.pone.0020943	3	
Biochemistry	PLoS_One_2010_Feb_25_5(2)_e9417	10.1371/journal.pone.0009417	2	
Biochemistry	PLoS_One-5-8-2923190	10.1371/journal.pone.0012237	4	
Biochemistry	PLoS_One_2011_May_24_6(5)_e19791	10.1371/journal.pone.0019791	8	
Biochemistry	PLoS_One_2011_Apr_28_6(4)_e19329	10.1371/journal.pone.0019329	4	
Biochemistry	PLoS_One_2011_Apr_19_6(4)_e18839	10.1371/journal.pone.0018839	3	
Biochemistry	PLoS_One_2011_Feb_25_6(2)_e17440	10.1371/journal.pone.0017440	8	
Biochemistry	PLoS_One_2011_Jun_29_6(6)_e20694	10.1371/journal.pone.0020694	3	
Biochemistry	PLoS_One_2010_Oct_6_5(10)_e13181	10.1371/journal.pone.0013181	10	
Biochemistry	PLoS_ONE-3-4-2323579	10.1371/journal.pone.0002041	4	
Biochemistry	PLoS_One-6-1-3020970	10.1371/journal.pone.0016242	5	
Biochemistry	PLoS_One_2011_Apr_28_6(4)_e19411	10.1371/journal.pone.0019411	5	
Biochemistry	PLoS_One-5-12-3012109	10.1371/journal.pone.0015931	4	
Biochemistry	PLoS_ONE-4-5-2679209	10.1371/journal.pone.0005566	4	
Biochemistry	PLoS_One-4-8-2726941	10.1371/journal.pone.0006739	4	
Biochemistry	PLoS_One_2011_Feb_23_6(2)_e16999	10.1371/journal.pone.0016999	2	
Biochemistry	PLoS_One_2011_Aug_4_6(8)_e22191	10.1371/journal.pone.0022191	5	
Biochemistry	PLoS_One_2010_Oct_12_5(10)_e12947	10.1371/journal.pone.0012947	3	
Biochemistry	PLoS_ONE-3-1-2170473	10.1371/journal.pone.0001406	7	
Biochemistry	PLoS_One_2011_Mar_24_6(3)_e18103	10.1371/journal.pone.0018103	8	
Biochemistry	PLoS_One_2011_Jul_25_6(7)_e22553	10.1371/journal.pone.0022553	3	
Biochemistry	PLoS_One-4-8-2728841	10.1371/journal.pone.0006820	4	
Biochemistry	PLoS_One_2011_Jul_18_6(7)_e22014	10.1371/journal.pone.0022014	3	
Biochemistry	PLoS_One-5-2-2820552	10.1371/journal.pone.0009197	0	
Biochemistry	PLoS_One_2010_Jun_28_5(6)_e11347	10.1371/journal.pone.0011347	6	
Biochemistry	PLoS_One_2011_Feb_11_6(2)_e17139	10.1371/journal.pone.0017139	4	
Biochemistry	PLoS_One-5-1-2803158	10.1371/journal.pone.0008625	3	
Biochemistry	PLoS_One_2011_Feb_17_6(2)_e16550	10.1371/journal.pone.0016550	4	
Biochemistry	PLoS_One-5-8-2932980	10.1371/journal.pone.0012356	4	
Biochemistry	PLoS_One_2010_Nov_30_5(11)_e14135	10.1371/journal.pone.0014135	5	
Biochemistry	PLoS_One_2011_Jan_18_6(1)_e16136	10.1371/journal.pone.0016136	10	
