subject	article	doi	interaction:001:predatorprey	interaction:002:symbiosis	interaction:003:mutualism	interaction:004:commensalism	interaction:005:parasitism	interaction:006:affecting	interaction:007:competition	interaction:008:amensalism	interaction:009:antagonism	interaction:010:facilitation	interaction:011:exclusion	interaction:012:invasion	interaction:013:pollination	interaction:014:eating	interaction:015:interaction	interaction:016:herbivory	interaction:017:detritivory	interaction:018:scavenging	interaction:019:poisoning	interaction:020:limiting	interaction:021:mating	interaction:022:hybridising	interaction:023:host	interaction:024:relationship	interaction:025:killing	interaction:026:attacking	interaction:027:impairing
Molecular	PLoS_ONE-4-3-2659430	10.1371/journal.pone.0005065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2010_Aug_25_5(8)_e12399	10.1371/journal.pone.0012399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_ONE-3-8-2516602	10.1371/journal.pone.0003030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One-4-9-2737620	10.1371/journal.pone.0007010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_ONE_2007_Feb_21_2(2)_e225	17311088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2009_Sep_17_4(9)_e7081	10.1371/journal.pone.0007081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2011_Jan_25_6(1)_e16026	10.1371/journal.pone.0016026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One-5-5-2872673	10.1371/journal.pone.0010701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One-4-9-2737629	10.1371/journal.pone.0007049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2011_Jul_20_6(7)_e22143	10.1371/journal.pone.0022143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One-4-10-2750749	10.1371/journal.pone.0007346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2011_Jan_28_6(1)_e16615	10.1371/journal.pone.0016615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2011_Feb_14_6(2)_e17097	10.1371/journal.pone.0017097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One-5-8-2928262	10.1371/journal.pone.0012372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_ONE_2007_Apr_18_2(4)_e371	10.1371/journal.pone.0000371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2011_Feb_28_6(2)_e17338	10.1371/journal.pone.0017338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2011_Mar_23_6(3)_e17862	10.1371/journal.pone.0017862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_ONE-4-1-2622718	10.1371/journal.pone.0004190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_ONE_2009_May_8_4(5)_e5489	10.1371/journal.pone.0005489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2010_Mar_11_5(3)_e9658	10.1371/journal.pone.0009658	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Molecular	PLoS_ONE-4-3-2652073	10.1371/journal.pone.0004792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2011_Apr_20_6(4)_e18677	10.1371/journal.pone.0018677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One-5-1-2808353	10.1371/journal.pone.0008798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2009_Aug_26_4(8)_e6764	10.1371/journal.pone.0006764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One-5-7-2903487	10.1371/journal.pone.0011560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_ONE-3-9-2527657	10.1371/journal.pone.0003210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2011_Apr_13_6(4)_e18760	10.1371/journal.pone.0018760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2011_Feb_10_6(2)_e16966	10.1371/journal.pone.0016966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Molecular	PLoS_ONE-3-9-2533399	10.1371/journal.pone.0003268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_ONE-3-12-2605552	19116659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One-5-6-2890579	10.1371/journal.pone.0011287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2011_Mar_7_6(3)_e17477	10.1371/journal.pone.0017477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One-5-12-3009721	10.1371/journal.pone.0015357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_ONE-2-9-1976596	10.1371/journal.pone.0000924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One-5-10-2958111	10.1371/journal.pone.0013493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2011_Jun_10_6(6)_e20987	10.1371/journal.pone.0020987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One-5-5-2862702	10.1371/journal.pone.0010426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One-5-6-2894971	10.1371/journal.pone.0011391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_ONE_2006_Dec_20_1(1)_e13	17183639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_ONE-3-3-2263128	10.1371/journal.pone.0001817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2011_Aug_16_6(8)_e23282	10.1371/journal.pone.0023282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One-5-10-2958116	10.1371/journal.pone.0013329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One-5-11-2987807	10.1371/journal.pone.0014058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_ONE-4-6-2693928	10.1371/journal.pone.0005887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_ONE_2008_Apr_23_3(4)_e2009	10.1371/journal.pone.0002009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_ONE_2008_Aug_13_3(8)_e2937	10.1371/journal.pone.0002937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2011_Feb_17_6(2)_e17178	10.1371/journal.pone.0017178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2010_Sep_16_5(9)_e12814	10.1371/journal.pone.0012814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2010_Oct_29_5(10)_e13688	10.1371/journal.pone.0013688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_ONE-3-6-2398777	10.1371/journal.pone.0002407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One-5-12-3008681	10.1371/journal.pone.0014356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_ONE_2008_Dec_3_3(12)_e3849	10.1371/journal.pone.0003849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_ONE-4-3-2650780	10.1371/journal.pone.0004788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_ONE-4-3-2650783	10.1371/journal.pone.0004797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2011_Jan_31_6(1)_e16250	10.1371/journal.pone.0016250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One-4-12-2793010	10.1371/journal.pone.0008374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2011_Feb_2_6(2)_e16483	10.1371/journal.pone.0016483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2011_May_10_6(5)_e18553	10.1371/journal.pone.0018553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_ONE-3-7-2441434	10.1371/journal.pone.0002671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2010_Dec_13_5(12)_e14304	10.1371/journal.pone.0014304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_ONE-3-7-2441437	10.1371/journal.pone.0002639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One-5-7-2909204	10.1371/journal.pone.0011728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_ONE-4-6-2685002	10.1371/journal.pone.0005769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One-5-5-2866662	10.1371/journal.pone.0010554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2010_Nov_4_5(11)_e13834	10.1371/journal.pone.0013834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2010_Nov_5_5(11)_e13828	10.1371/journal.pone.0013828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2011_Jul_21_6(7)_e22317	10.1371/journal.pone.0022317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_ONE-2-5-1866245	10.1371/journal.pone.0000463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2010_Aug_20_5(8)_e12293	10.1371/journal.pone.0012293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2011_Jun_30_6(6)_e21834	10.1371/journal.pone.0021834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2011_Feb_9_6(2)_e16951	10.1371/journal.pone.0016951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2011_Mar_31_6(3)_e18373	10.1371/journal.pone.0018373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2010_Nov_10_5(11)_e13941	10.1371/journal.pone.0013941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2011_May_19_6(5)_e19723	10.1371/journal.pone.0019723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2011_Jan_5_6(1)_e15808	10.1371/journal.pone.0015808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One-4-12-2780293	10.1371/journal.pone.0008153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_ONE-3-5-2375112	10.1371/journal.pone.0002240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Molecular	PLoS_One_2011_Mar_15_6(3)_e17794	10.1371/journal.pone.0017794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_ONE-2-2-1790702	10.1371/journal.pone.0000201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2010_Aug_19_5(8)_e12297	10.1371/journal.pone.0012297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2010_Aug_10_5(8)_e12093	10.1371/journal.pone.0012093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2010_Jun_21_5(6)_e11222	10.1371/journal.pone.0011222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_ONE_2008_Feb_13_3(2)_e1588	10.1371/journal.pone.0001588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2011_Jul_15_6(7)_e22088	10.1371/journal.pone.0022088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2009_Oct_8_4(10)_e7385	10.1371/journal.pone.0007385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Molecular	PLoS_ONE_2008_Jun_4_3(6)_e2355	10.1371/journal.pone.0002355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2011_Jul_21_6(7)_e22268	10.1371/journal.pone.0022268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One-5-8-2924899	10.1371/journal.pone.0012301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2011_Aug_22_6(8)_e23752	10.1371/journal.pone.0023752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2011_Jul_27_6(7)_e22628	10.1371/journal.pone.0022628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2011_Jan_13_6(1)_e16038	10.1371/journal.pone.0016038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2011_Jun_27_6(6)_e21594	10.1371/journal.pone.0021594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2010_Nov_10_5(11)_e13930	10.1371/journal.pone.0013930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One-5-10-2953498	10.1371/journal.pone.0013252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_ONE_2009_Jun_11_4(6)_e5886	10.1371/journal.pone.0005886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2011_Jun_13_6(6)_e20757	10.1371/journal.pone.0020757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2011_Mar_1_6(3)_e17296	10.1371/journal.pone.0017296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2011_Aug_12_6(8)_e23207	10.1371/journal.pone.0023207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_ONE-2-5-1853234	10.1371/journal.pone.0000414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_ONE-3-12-2597746	10.1371/journal.pone.0003963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2010_Jan_1_5(1)_e8552	10.1371/journal.pone.0008552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2010_Oct_28_5(10)_e15387	10.1371/journal.pone.0015387	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2011_May_10_6(5)_e19890	10.1371/journal.pone.0019890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2010_Jun_10_5(6)_e11041	10.1371/journal.pone.0011041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2011_Apr_29_6(4)_e18190	10.1371/journal.pone.0018190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2011_Jul_28_6(7)_e22838	10.1371/journal.pone.0022838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2011_Apr_28_6(4)_e19236	10.1371/journal.pone.0019236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2011_Feb_15_6(2)_e17143	10.1371/journal.pone.0017143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_ONE_2009_Apr_8_4(4)_e5118	10.1371/journal.pone.0005118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2011_Aug_16_6(8)_e23672	10.1371/journal.pone.0023672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2011_Mar_21_6(3)_e18074	10.1371/journal.pone.0018074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2011_Jun_29_6(6)_e21533	10.1371/journal.pone.0021533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One-4-9-2742902	10.1371/journal.pone.0007125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_ONE-4-6-2696940	10.1371/journal.pone.0006029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2010_May_3_5(5)_e10393	10.1371/journal.pone.0010393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_ONE_2007_Jul_11_2(7)_e609	17622354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One-5-12-2997072	10.1371/journal.pone.0014229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One-5-9-2937024	10.1371/journal.pone.0012663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
Molecular	PLoS_One_2010_May_19_5(5)_e10715	10.1371/journal.pone.0010715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2010_Jul_22_5(7)_e11702	10.1371/journal.pone.0011702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2011_Aug_11_6(8)_e23381	10.1371/journal.pone.0023381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_ONE_2009_Jun_9_4(6)_e5848	10.1371/journal.pone.0005848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2011_May_10_6(5)_e19672	10.1371/journal.pone.0019672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2011_Jul_1_6(7)_e21808	10.1371/journal.pone.0021808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_ONE_2008_Jul_23_3(7)_e2750	10.1371/journal.pone.0002750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2010_Mar_17_5(3)_e9738	10.1371/journal.pone.0009738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One-5-4-2848848	10.1371/journal.pone.0010006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2011_May_20_6(5)_e19803	10.1371/journal.pone.0019803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_ONE-3-2-2217591	10.1371/journal.pone.0001586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2010_Aug_24_5(8)_e12362	10.1371/journal.pone.0012362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One-4-8-2723934	10.1371/journal.pone.0006668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2010_Aug_18_5(8)_e12271	10.1371/journal.pone.0012271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_ONE-3-8-2483416	10.1371/journal.pone.0002896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2010_Dec_29_5(12)_e15588	10.1371/journal.pone.0015588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2009_Sep_25_4(9)_e7147	10.1371/journal.pone.0007147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2011_Aug_17_6(8)_e23725	10.1371/journal.pone.0023725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2009_Sep_10_4(9)_e6991	10.1371/journal.pone.0006991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One-5-12-3012686	10.1371/journal.pone.0014467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_ONE-4-4-2671401	10.1371/journal.pone.0005374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Molecular	PLoS_ONE_2009_Jan_23_4(1)_e4259	10.1371/journal.pone.0004259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_ONE-2-3-1808433	10.1371/journal.pone.0000290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_One_2011_Jan_28_6(1)_e14617	10.1371/journal.pone.0014617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Molecular	PLoS_ONE_2008_Jun_18_3(6)_e2424	10.1371/journal.pone.0002424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
